Size of the array, Time taken
94900, 0.005262
95000, 0.00546
95100, 0.005267
95200, 0.005519
95300, 0.005382
95400, 0.005357
95500, 0.005317
95600, 0.005342
95700, 0.005325
95800, 0.0053
95900, 0.00534
96000, 0.005317
96100, 0.00532
96200, 0.005345
96300, 0.005347
96400, 0.005383
96500, 0.00536
96600, 0.005353
96700, 0.005348
96800, 0.005373
96900, 0.005369
97000, 0.005382
97100, 0.005383
97200, 0.005404
97300, 0.005937
97400, 0.005548
97500, 0.005513
97600, 0.00542
97700, 0.006013
97800, 0.005483
97900, 0.005711
98000, 0.005606
98100, 0.005826
98200, 0.005558
98300, 0.005912
98400, 0.005491
98500, 0.005768
98600, 0.005586
98700, 0.005518
98800, 0.005502
98900, 0.005619
99000, 0.00554
99100, 0.005582
99200, 0.005589
99300, 0.005554
99400, 0.005512
99500, 0.005564
99600, 0.00553
99700, 0.005538
99800, 0.005561
99900, 0.00562
